,start_exp_2.keys,start_exp_2.rt,start_exp_3.keys,start_exp_3.rt,intel_resp.keys,intel_resp.rt,textbox_word.text,key_resp.keys,key_resp.rt,valence_resp.keys,valence_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,file,eng_name,heb_name,category,rms,intelligibility,syllables,category_key,frequency,log_freq,google_freq,log_google_freq,participant,age,gender,correct_guess
3969,,NA,,NA,7,1.7356,"<U+05E6><U+05DC><U+05D7><U+05EA>
",return,1.5058,4,1.4207,0,8,8,159,1,tzalakhat.ogg,tzalakhat,<U+05E6><U+05DC><U+05D7><U+05EA>,Object,0.123914987,NA,3,l,450,2.653212514,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3970,,NA,,NA,7,2.1084,"<U+05D9><U+05EA><U+05D5><U+05E9>
",return,1.6157,2,1.8582,0,9,9,174,1,yatush.ogg,yatush,<U+05D9><U+05EA><U+05D5><U+05E9>,Animal,0.086324573,NA,2,a,184,2.264817823,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3971,,NA,,NA,6,3.0928,"<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>
",return,1.9506,6,2.0566,0,10,10,80,1,lutra.ogg,lutra,<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>,Animal,0.078512102,NA,2,a,147,2.167317335,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3972,,NA,,NA,7,2.4098,"<U+05D9><U+05D5><U+05E0><U+05D4>
",return,2.976,4,2.0541,0,11,11,175,1,yona.ogg,yona,<U+05D9><U+05D5><U+05E0><U+05D4>,Animal,0.112634435,NA,2,a,3945,3.596047008,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3973,,NA,,NA,7,1.6802,"<U+05D7><U+05D1><U+05DC>
",return,1.4508,3,1.1864,0,12,12,63,1,khevel.ogg,khevel,<U+05D7><U+05D1><U+05DC>,Object,0.089048877,NA,2,l,8454,3.927062243,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3974,,NA,,NA,7,1.7124,"<U+05DE><U+05D7><U+05D1><U+05E8><U+05EA>
",return,1.7657,4,2.4119,0,13,13,86,1,makhberet.ogg,makhberet,<U+05DE><U+05D7><U+05D1><U+05E8><U+05EA>,Object,0.093290016,NA,3,l,2348,3.370698093,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3975,,NA,,NA,5,2.436,"<U+05E2><U+05D3><U+05E9><U+05D4>
",return,3.1825,4,1.8952,0,14,14,83,1,maglesha.ogg,maglesha,<U+05DE><U+05D2><U+05DC><U+05E9><U+05D4>,Object,0.116013341,NA,3,l,29,1.462397998,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
3976,,NA,,NA,6,2.8708,"<U+05DB><U+05D9><U+05E0><U+05D4>
",return,1.2912,2,0.9226,0,15,15,69,1,kina.ogg,kina,<U+05DB><U+05D9><U+05E0><U+05D4>,Animal,0.063055128,NA,2,a,3145,3.49762065,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3977,,NA,,NA,7,1.7687,"<U+05D3><U+05D5><U+05DB><U+05D9><U+05E4><U+05EA>
",return,3.2681,4,1.292,0,16,16,28,1,dukhifat.ogg,dukhifat,<U+05D3><U+05D5><U+05DB><U+05D9><U+05E4><U+05EA>,Animal,0.106685437,NA,3,a,240,2.380211242,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3978,,NA,,NA,7,1.6757,"<U+05E4><U+05E8><U+05E4><U+05E8>
",return,2.6566,6,0.7243,0,17,17,119,1,parpar.ogg,parpar,<U+05E4><U+05E8><U+05E4><U+05E8>,Animal,0.097249389,NA,2,a,2731,3.4363217,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3979,,NA,,NA,7,2.6579,"<U+05DE><U+05D9><U+05D8><U+05D4>
",return,1.3561,6,1.9229,0,18,18,105,1,mita.ogg,mita,<U+05DE><U+05D9><U+05D8><U+05D4>,Object,0.103846908,NA,2,l,497,2.696356389,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3980,,NA,,NA,7,1.8574,"<U+05D7><U+05D5><U+05DC><U+05E6><U+05D4>
",return,37.4771,4,2.1789,0,19,19,68,1,khultza.ogg,khultza,<U+05D7><U+05D5><U+05DC><U+05E6><U+05D4>,Object,0.121153131,NA,2,l,832,2.920123326,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3981,,NA,,NA,6,1.6275,"<U+05DE><U+05D7><U+05E9><U+05D1>
",return,2.4379,4,3.8389,0,20,20,87,1,makhshev.ogg,makhshev,<U+05DE><U+05D7><U+05E9><U+05D1>,Object,0.112244941,NA,2,l,7379,3.86799751,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3982,,NA,,NA,6,1.8516,"<U+05E7><U+05E2><U+05E8><U+05D4>
",return,2.0412,4,1.5179,0,21,21,49,1,keara.ogg,keara,<U+05E7><U+05E2><U+05E8><U+05D4>,Object,0.089686304,NA,3,l,193,2.285557309,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3983,,NA,,NA,7,1.6663,"<U+05DE><U+05D1><U+05E8><U+05E9><U+05EA>
",return,1.9909,4,1.0719,0,22,22,107,1,mivreshet.ogg,mivreshet,<U+05DE><U+05D1><U+05E8><U+05E9><U+05EA>,Object,0.149914548,NA,3,l,224,2.350248018,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3984,,NA,,NA,7,1.5687,"<U+05E7><U+05DC><U+05E1><U+05E8>
",return,1.5823,4,1.2244,0,23,23,73,1,klaser.ogg,klaser,<U+05E7><U+05DC><U+05E1><U+05E8>,Object,0.118595682,NA,2,l,23,1.361727836,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3985,,NA,,NA,7,1.5774,"<U+05E7><U+05E8><U+05E0><U+05E3>
",return,1.7716,4,1.3921,0,24,24,46,1,karnaf.ogg,karnaf,<U+05E7><U+05E8><U+05E0><U+05E3>,Animal,0.147574842,NA,2,a,312,2.494154594,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3986,,NA,,NA,7,1.7452,"<U+05E4><U+05DC><U+05DE><U+05D9><U+05E0><U+05D2><U+05D5>
",return,2.3094,5,0.8579,0,25,25,32,1,flamingo.ogg,flamingo,<U+05E4><U+05DC><U+05DE><U+05D9><U+05E0><U+05D2><U+05D5>,Animal,0.109668776,NA,3,a,145,2.161368002,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3987,,NA,,NA,7,1.7945,"<U+05DB><U+05D1><U+05E9><U+05D4>
",return,1.9861,4,1.1688,0,26,26,72,1,kivsa.ogg,kivsa,<U+05DB><U+05D1><U+05E9><U+05D4>,Animal,0.12512663,NA,2,a,2062,3.314288661,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3988,,NA,,NA,7,2.0847,"<U+05DE><U+05D3><U+05D5><U+05D6><U+05D4>
",return,2.6719,2,1.6346,0,27,27,97,1,meduza.ogg,meduza,<U+05DE><U+05D3><U+05D5><U+05D6><U+05D4>,Animal,0.115551554,NA,3,a,315,2.498310554,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3989,,NA,,NA,6,1.7102,<U+05DC><U+05D5><U+05D5><U+05D9><U+05EA><U+05DF>,return,2.4791,4,0.6672,0,28,28,79,1,livyatan.ogg,livyatan,<U+05DC><U+05D5><U+05D5><U+05D9><U+05EA><U+05DF>,Animal,0.086291529,NA,3,a,211,2.324282455,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3990,,NA,,NA,7,2.4144,"<U+05E1><U+05E0><U+05D0><U+05D9>
",return,1.3471,5,0.5307,0,29,29,146,1,snai.ogg,snai,<U+05E1><U+05E0><U+05D0><U+05D9>,Animal,0.110551231,NA,2,a,255,2.40654018,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3991,,NA,,NA,6,1.9371,"<U+05E2><U+05E6><U+05DC><U+05DF>
",return,1.6997,4,1.6521,0,30,30,12,1,atzlan.ogg,atzlan,<U+05E2><U+05E6><U+05DC><U+05DF>,Animal,0.109640174,NA,2,a,191,2.281033367,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3992,,NA,,NA,6,2.2637,<U+05D4><U+05E8><U+05D5><U+05D0><U+05D9><U+05DF>,return,1.9157,1,0.9045,0,31,31,39,1,heroin.ogg,heroin,<U+05D4><U+05E8><U+05D5><U+05D0><U+05D9><U+05DF>,Object,0.060458813,NA,3,l,284,2.45331834,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3993,,NA,,NA,5,2.0006,"<U+05DE><U+05D1><U+05D5><U+05DC>
",return,1.235,3,1.3994,0,32,32,14,1,baboon.ogg,baboon,<U+05D1><U+05D1><U+05D5><U+05DF>,Animal,0.106068902,NA,2,a,416,2.619093331,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
3994,,NA,,NA,4,9.0757,"<U+05E2><U+05E4><U+05D9><U+05E4><U+05D5><U+05DF>
",return,1.9362,5,3.3358,0,33,33,40,1,iton.ogg,iton,<U+05E2><U+05D9><U+05EA><U+05D5><U+05DF>,Object,0.097421117,NA,2,l,5979,3.776628553,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
3995,,NA,,NA,6,1.8511,"<U+05E9><U+05D1><U+05DC><U+05D5><U+05DC>
",return,2.5574,4,1.8547,0,34,34,133,1,shablul.ogg,shablul,<U+05E9><U+05D1><U+05DC><U+05D5><U+05DC>,Animal,0.137633026,NA,2,a,259,2.413299764,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3996,,NA,,NA,7,2.0012,"<U+05DE><U+05D9><U+05E7><U+05E1><U+05E8>
",return,1.6596,6,1.1898,0,35,35,103,1,mikser.ogg,mikser,<U+05DE><U+05D9><U+05E7><U+05E1><U+05E8>,Object,0.084246255,NA,2,l,39,1.591064607,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3997,,NA,,NA,3,2.8418,"<U+05E7><U+05E8><U+05D1>
",return,2.1008,4,1.051,0,36,36,45,1,karit.ogg,karit,<U+05DB><U+05E8><U+05D9><U+05EA>,Object,0.099997073,NA,2,l,249,2.396199347,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
3998,,NA,,NA,7,1.719,"<U+05E0><U+05D7><U+05E9>
",return,1.1916,1,1.0117,0,37,37,110,1,nakhash.ogg,nakhash,<U+05E0><U+05D7><U+05E9>,Animal,0.088418685,NA,2,a,1825,3.261262869,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
3999,,NA,,NA,7,1.6458,"<U+05E9><U+05E2><U+05E8>
",return,0.9199,4,1.1751,0,38,38,132,1,shaar.ogg,shaar,<U+05E9><U+05E2><U+05E8>,Object,0.120827317,NA,2,l,18280,4.261976191,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4000,,NA,,NA,6,2.4121,"<U+05E4><U+05E8><U+05E2><U+05D5><U+05E9>
",return,1.7664,2,1.4769,0,39,39,118,1,parosh.ogg,parosh,<U+05E4><U+05E8><U+05E2><U+05D5><U+05E9>,Animal,0.103216074,NA,2,a,40,1.602059991,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4001,,NA,,NA,7,1.4898,"<U+05E4><U+05D8><U+05D9><U+05E9>
",return,1.3857,4,2.7166,0,40,40,120,1,patish.ogg,patish,<U+05E4><U+05D8><U+05D9><U+05E9>,Object,0.086733863,NA,2,l,1019,3.008174184,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4002,,NA,,NA,7,1.7024,"<U+05E6><U+05D1><U+05D5><U+05E2>
",return,1.3493,4,1.4272,0,41,41,161,1,tzavoa.ogg,tzavoa,<U+05E6><U+05D1><U+05D5><U+05E2>,Animal,0.099820822,NA,2,a,788,2.896526217,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4003,,NA,,NA,6,2.2886,"<U+05DE><U+05D7><U+05E7>
",return,1.323,4,0.4857,0,42,42,85,1,makhak.ogg,makhak,<U+05DE><U+05D7><U+05E7>,Object,0.09056624,NA,2,l,1987,3.298197867,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4004,,NA,,NA,7,1.8421,"<U+05D3><U+05D1><U+05D5><U+05E8>
",return,1.234,2,0.6672,0,43,43,24,1,dabur.ogg,dabur,<U+05D3><U+05D1><U+05D5><U+05E8>,Animal,0.082003802,NA,2,a,284,2.45331834,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4005,,NA,,NA,7,1.986,"<U+05D9><U+05DC><U+05E7><U+05D5><U+05D8>
",return,2.4556,4,1.1448,0,44,44,172,1,yalkut.ogg,yalkut,<U+05D9><U+05DC><U+05E7><U+05D5><U+05D8>,Object,0.094344929,NA,2,l,300,2.477121255,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4006,,NA,,NA,7,1.6876,"<U+05DE><U+05E1><U+05DE><U+05E8>
",return,1.2822,4,2.4654,0,45,45,94,1,masmer.ogg,masmer,<U+05DE><U+05E1><U+05DE><U+05E8>,Object,0.113393702,NA,2,l,197,2.294466226,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4007,,NA,,NA,6,1.8012,"<U+05EA><U+05DE><U+05E0><U+05D5><U+05DF>
",return,1.8018,4,0.9676,0,46,46,150,1,tamnun.ogg,tamnun,<U+05EA><U+05DE><U+05E0><U+05D5><U+05DF>,Animal,0.109244198,NA,2,a,186,2.269512944,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4008,,NA,,NA,7,1.745,"<U+05D3><U+05D5><U+05DC><U+05E4><U+05D9><U+05DF>
",return,1.5022,6,0.7033,0,47,47,27,1,dolfin.ogg,dolfin,<U+05D3><U+05D5><U+05DC><U+05E4><U+05D9><U+05DF>,Animal,0.076715685,NA,2,a,754,2.877371346,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4009,,NA,,NA,7,1.7677,"<U+05E9><U+05E8><U+05E7><U+05DF>
",return,2.7438,5,0.7087,0,48,48,136,1,sharkan.ogg,sharkan,<U+05E9><U+05E8><U+05E7><U+05DF>,Animal,0.100178316,NA,2,a,33,1.51851394,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4010,,NA,,NA,7,1.4874,"<U+05D7><U+05E1><U+05D9><U+05D3><U+05D4>
",return,1.9095,4,1.1011,0,49,49,60,1,khasida.ogg,khasida,<U+05D7><U+05E1><U+05D9><U+05D3><U+05D4>,Animal,0.110862873,NA,3,a,192,2.283301229,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4011,,NA,,NA,7,2.285,"<U+05DE><U+05D6><U+05E8><U+05E7>
",return,2.6671,3,NA,0,50,50,96,1,mazrek.ogg,mazrek,<U+05DE><U+05D6><U+05E8><U+05E7>,Object,0.086367108,NA,2,l,89,1.949390007,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4012,,NA,,NA,6,1.6087,"<U+05D1><U+05D5><U+05D1><U+05D4>
",return,1.3747,5,0.8161,0,51,51,22,1,buba.ogg,buba,<U+05D1><U+05D5><U+05D1><U+05D4>,Object,0.085309803,NA,2,l,942,2.974050903,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4013,,NA,,NA,7,1.7009,"<U+05E9><U+05D5><U+05DC><U+05D7><U+05DF>
",return,1.4578,4,1.5382,0,52,52,141,1,shulkhan.ogg,shulkhan,<U+05E9><U+05D5><U+05DC><U+05D7><U+05DF>,Object,0.088036194,NA,2,l,3099,3.491221576,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4014,,NA,,NA,7,1.4433,"<U+05D6><U+05D1><U+05DC>
",return,1.6839,3,1.4717,0,53,53,178,1,zevel.ogg,zevel,<U+05D6><U+05D1><U+05DC>,Object,0.064413197,NA,2,l,947,2.976349979,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4015,,NA,,NA,7,1.7577,"<U+05D2><U+05DC><U+05D2><U+05DC>
",return,1.3536,4,0.7908,0,54,54,34,1,galgal.ogg,galgal,<U+05D2><U+05DC><U+05D2><U+05DC>,Object,0.148542315,NA,2,l,1839,3.264581729,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4016,,NA,,NA,6,1.5686,"<U+05E2><U+05D5><U+05E8><U+05D1>
",return,1.2326,3,1.4921,0,55,55,115,1,orev.ogg,orev,<U+05E2><U+05D5><U+05E8><U+05D1>,Animal,0.13908121,NA,2,a,438,2.641474111,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4017,,NA,,NA,6,1.8431,"<U+05D0><U+05D5><U+05D2><U+05E8>
",return,2.0423,6,0.5255,0,56,56,114,1,oger.ogg,oger,<U+05D0><U+05D5><U+05D2><U+05E8>,Animal,0.10658478,NA,2,a,316,2.499687083,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4018,,NA,,NA,7,1.2353,"<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>
",return,1.5562,3,2.0171,0,57,57,1,1,akavish.ogg,akavish,<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>,Animal,0.085073575,NA,3,a,438,2.641474111,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4019,,NA,,NA,7,1.7779,<U+05E4><U+05D9><U+05E0><U+05D2><U+05D5><U+05D5><U+05D9><U+05DF>,return,3.1708,6,0.6692,0,58,58,121,1,pinguin.ogg,pinguin,<U+05E4><U+05D9><U+05E0><U+05D2><U+05D5><U+05D5><U+05D9><U+05DF>,Animal,0.16885522,NA,3,a,445,2.648360011,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4020,,NA,,NA,7,3.3196,"<U+05D7><U+05E8><U+05D3><U+05D5><U+05DF>
",return,2.0829,4,0.7683,0,59,59,58,1,khardon.ogg,khardon,<U+05D7><U+05E8><U+05D3><U+05D5><U+05DF>,Animal,0.114361823,NA,2,a,148,2.170261715,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4021,,NA,,NA,7,1.6606,"<U+05D0><U+05E8><U+05DE><U+05D3><U+05D9><U+05DC>
",return,1.7112,4,0.5338,0,60,60,8,1,armedil.ogg,armedil,<U+05D0><U+05E8><U+05DE><U+05D3><U+05D9><U+05DC>,Animal,0.108348459,NA,3,a,153,2.184691431,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4022,,NA,,NA,7,1.4547,"<U+05D5><U+05D9><U+05E8><U+05D5><U+05E1>
",return,1.435,2,1.1345,0,61,61,167,1,virus.ogg,virus,<U+05D5><U+05D9><U+05E8><U+05D5><U+05E1>,Animal,0.070612773,NA,2,a,897,2.952792443,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4023,,NA,,NA,7,1.8222,"<U+05DE><U+05E9><U+05D7><U+05D4>
",return,1.222,4,0.5335,0,62,62,104,1,mishkha.ogg,mishkha,<U+05DE><U+05E9><U+05D7><U+05D4>,Object,0.112146221,NA,2,l,430,2.633468456,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4024,,NA,,NA,7,2.0176,"<U+05DE><U+05E0><U+05D5><U+05E8><U+05D4>
",return,1.4516,4,0.8609,0,63,63,99,1,menora.ogg,menora,<U+05DE><U+05E0><U+05D5><U+05E8><U+05D4>,Object,0.109452769,NA,3,l,578,2.761927838,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4025,,NA,,NA,7,1.6186,"<U+05DE><U+05E9><U+05E7><U+05D5><U+05E3>
",return,2.4321,4,2.4209,0,64,64,93,1,mashkof.ogg,mashkof,<U+05DE><U+05E9><U+05E7><U+05D5><U+05E3>,Object,0.09702573,NA,2,l,149,2.173186268,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4026,,NA,,NA,7,1.8023,"<U+05E7><U+05D5><U+05D0><U+05DC><U+05D4>
",return,1.3085,6,0.5369,0,65,65,75,1,koala.ogg,koala,<U+05E7><U+05D5><U+05D0><U+05DC><U+05D4>,Animal,0.06763202,NA,3,a,125,2.096910013,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4027,,NA,,NA,7,1.5033,"<U+05E1><U+05D5><U+05DC><U+05DD>
",return,1.9845,4,1.5685,0,66,66,147,1,sulam.ogg,sulam,<U+05E1><U+05D5><U+05DC><U+05DD>,Object,0.109472513,NA,2,l,1593,3.202215776,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4028,,NA,,NA,6,2.3566,"<U+05D1><U+05D5><U+05E8><U+05D2>
",return,1.9837,4,2.0358,0,67,67,21,1,boreg.ogg,boreg,<U+05D1><U+05D5><U+05E8><U+05D2>,Object,0.123916112,NA,2,l,1630,3.212187604,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4029,,NA,,NA,7,1.5445,"<U+05DE><U+05E7><U+05E7>
",return,0.8695,2,1.1118,0,68,68,84,1,makak.ogg,makak,<U+05DE><U+05E7><U+05E7>,Animal,0.090016395,NA,2,a,33,1.51851394,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4030,,NA,,NA,6,1.9511,"<U+05D8><U+05DC><U+05D4>
",return,1.3265,5,1.8757,0,69,69,149,1,tale.ogg,tale,<U+05D8><U+05DC><U+05D4>,Animal,0.127517581,NA,2,a,239,2.378397901,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4031,,NA,,NA,7,1.738,"<U+05EA><U+05E0><U+05D9><U+05DF>
",return,1.1509,3,1.2726,0,70,70,151,1,tanin.ogg,tanin,<U+05EA><U+05E0><U+05D9><U+05DF>,Animal,0.11310944,NA,2,a,1005,3.002166062,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4032,,NA,,NA,7,1.7015,"<U+05E6><U+05D9><U+05E4><U+05D5><U+05E8>
",return,1.678,4,2.5875,0,71,71,165,1,tzipor.ogg,tzipor,<U+05E6><U+05D9><U+05E4><U+05D5><U+05E8>,Animal,0.107238561,NA,2,a,1741,3.240798771,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4033,,NA,,NA,7,1.8009,"<U+05E9><U+05DE><U+05D9><U+05DB><U+05D4>
",return,1.3679,6,0.7206,0,72,72,145,1,smikha.ogg,smikha,<U+05E9><U+05DE><U+05D9><U+05DB><U+05D4>,Object,0.105214648,NA,2,l,143,2.155336037,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4034,,NA,,NA,3,8.1411,"<U+05D9><U+05DC><U+05D3>
",return,1.3004,4,2.101,0,73,73,25,1,delet.ogg,delet,<U+05D3><U+05DC><U+05EA>,Object,0.105762191,NA,2,l,1923,3.283979284,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4035,,NA,,NA,7,2.094,"<U+05D7><U+05DE><U+05D5><U+05E8>
",return,1.3354,4,1.7526,0,74,74,56,1,khamor.ogg,khamor,<U+05D7><U+05DE><U+05D5><U+05E8>,Animal,0.079540603,NA,2,a,3943,3.595826777,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4036,,NA,,NA,7,1.5936,"<U+05D0><U+05D9><U+05D9><U+05DC><U+05D4>
",return,1.0668,4,2.7204,0,75,75,13,1,ayala.ogg,ayala,<U+05D0><U+05D9><U+05D9><U+05DC><U+05D4>,Animal,0.114140168,NA,3,a,406,2.608526034,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4037,,NA,,NA,7,1.401,"<U+05E7><U+05D9><U+05E4><U+05D5><U+05D3>
",return,1.0651,5,1.5014,0,76,76,70,1,kipod.ogg,kipod,<U+05E7><U+05D9><U+05E4><U+05D5><U+05D3>,Animal,0.123448588,NA,2,a,373,2.571708832,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4038,,NA,,NA,7,1.672,"<U+05E1><U+05E8><U+05D2><U+05DC>
",return,1.3899,4,0.8601,0,77,77,129,1,sargel.ogg,sargel,<U+05E1><U+05E8><U+05D2><U+05DC>,Object,0.102812193,NA,2,l,532,2.725911632,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4039,,NA,,NA,7,1.5115,"<U+05D7><U+05D5><U+05E6><U+05E5>
",return,2.1224,4,2.2435,0,78,78,66,1,khotzetz.ogg,khotzetz,<U+05D7><U+05D5><U+05E6><U+05E5>,Object,0.089251935,NA,2,l,282,2.450249108,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4040,,NA,,NA,7,1.9253,"<U+05D0><U+05D5><U+05D2><U+05D3><U+05DF>
",return,1.4343,4,0.1761,0,79,79,113,1,ogdan.ogg,ogdan,<U+05D0><U+05D5><U+05D2><U+05D3><U+05DF>,Object,0.128981724,NA,2,l,220,2.342422681,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4041,,NA,,NA,7,1.4439,"<U+05DB><U+05DC><U+05D1>
",return,1.1024,6,0.8243,0,80,80,50,1,kelev.ogg,kelev,<U+05DB><U+05DC><U+05D1>,Animal,0.096111767,NA,2,a,3113,3.493179121,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4042,,NA,,NA,7,1.4904,"<U+05E6><U+05E4><U+05E8><U+05D3><U+05E2>
",return,1.5054,4,0.9871,0,81,81,163,1,tzfardea.ogg,tzfardea,<U+05E6><U+05E4><U+05E8><U+05D3><U+05E2>,Animal,0.157518089,NA,3,a,484,2.684845362,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4043,,NA,,NA,7,2.02,"<U+05D9><U+05E2><U+05DC>
",return,1.8193,5,1.0162,0,82,82,169,1,yael.ogg,yael,<U+05D9><U+05E2><U+05DC>,Animal,0.118427262,NA,2,a,4726,3.674493717,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4044,,NA,,NA,7,1.4011,"<U+05DE><U+05D7><U+05D1><U+05EA>
",return,1.1341,4,0.52,0,83,83,88,1,makhvat.ogg,makhvat,<U+05DE><U+05D7><U+05D1><U+05EA>,Object,0.084296793,NA,2,l,71,1.851258349,NA,NA,32236,25,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
