"","X","Ss","block.number","Description","Trial","RT","Acc","Angle","Condition","Target","Angle_main"
"3232",6496,27,2,"UnConscious",32,583,1,45,"Same_Path","Rectangle","FALSE"
"3233",6497,27,2,"UnConscious",33,746,1,270,"Different_Path","Rectangle","TRUE"
"3234",6498,27,2,"UnConscious",34,637,1,0,"Same_Path","Rectangle","TRUE"
"3235",6499,27,2,"UnConscious",35,518,1,180,"Same_Path","Diamond","TRUE"
"3236",6500,27,2,"UnConscious",36,569,1,45,"Different_Path","Rectangle","FALSE"
"3237",6501,27,2,"UnConscious",37,756,1,135,"Different_Path","Diamond","FALSE"
"3238",6502,27,2,"UnConscious",38,569,1,270,"Same_Path","Rectangle","TRUE"
"3239",6503,27,2,"UnConscious",39,530,1,45,"Different_Path","Diamond","FALSE"
"3240",6504,27,2,"UnConscious",40,501,1,270,"Same_Path","Diamond","TRUE"
"3241",6505,27,2,"UnConscious",41,534,1,90,"Same_Path","Rectangle","TRUE"
"3242",6506,27,2,"UnConscious",42,659,1,225,"Different_Path","Rectangle","FALSE"
"3243",6507,27,2,"UnConscious",43,446,1,315,"Different_Path","Rectangle","FALSE"
"3244",6508,27,2,"UnConscious",44,459,1,135,"Same_Path","Rectangle","FALSE"
"3245",6509,27,2,"UnConscious",45,618,1,315,"Different_Path","Rectangle","FALSE"
"3246",6510,27,2,"UnConscious",46,589,1,225,"Different_Path","Diamond","FALSE"
"3247",6511,27,2,"UnConscious",47,632,1,90,"Same_Path","Rectangle","TRUE"
"3248",6512,27,2,"UnConscious",48,631,1,90,"Different_Path","Diamond","TRUE"
"3249",6513,27,2,"UnConscious",49,569,1,135,"Different_Path","Rectangle","FALSE"
"3250",6514,27,2,"UnConscious",50,577,1,225,"Same_Path","Diamond","FALSE"
"3251",6515,27,2,"UnConscious",51,605,1,315,"Different_Path","Rectangle","FALSE"
"3252",6516,27,2,"UnConscious",52,526,1,0,"Different_Path","Rectangle","TRUE"
"3253",6517,27,2,"UnConscious",53,487,1,225,"Different_Path","Diamond","FALSE"
"3254",6518,27,2,"UnConscious",54,524,1,0,"Different_Path","Rectangle","TRUE"
"3255",6519,27,2,"UnConscious",55,539,1,225,"Same_Path","Diamond","FALSE"
"3256",6520,27,2,"UnConscious",56,578,1,225,"Different_Path","Rectangle","FALSE"
"3257",6521,27,2,"UnConscious",57,697,1,90,"Same_Path","Diamond","TRUE"
"3258",6522,27,2,"UnConscious",58,656,1,0,"Different_Path","Rectangle","TRUE"
"3259",6523,27,2,"UnConscious",59,513,1,45,"Same_Path","Diamond","FALSE"
"3260",6524,27,2,"UnConscious",60,490,1,180,"Same_Path","Rectangle","TRUE"
"3261",6525,27,2,"UnConscious",61,651,1,45,"Different_Path","Rectangle","FALSE"
"3262",6526,27,2,"UnConscious",62,738,1,45,"Same_Path","Diamond","FALSE"
"3263",6527,27,2,"UnConscious",63,675,1,45,"Different_Path","Diamond","FALSE"
"3264",6528,27,2,"UnConscious",64,498,1,90,"Different_Path","Diamond","TRUE"
"3265",6529,27,2,"UnConscious",65,525,1,315,"Same_Path","Diamond","FALSE"
"3266",6530,27,2,"UnConscious",66,554,1,135,"Different_Path","Rectangle","FALSE"
"3267",6531,27,2,"UnConscious",67,647,1,180,"Same_Path","Diamond","TRUE"
"3268",6532,27,2,"UnConscious",68,464,1,135,"Same_Path","Diamond","FALSE"
"3269",6533,27,2,"UnConscious",69,594,1,90,"Different_Path","Diamond","TRUE"
"3270",6534,27,2,"UnConscious",70,868,1,0,"Same_Path","Diamond","TRUE"
"3271",6535,27,2,"UnConscious",71,572,1,45,"Different_Path","Rectangle","FALSE"
"3272",6536,27,2,"UnConscious",72,744,1,225,"Different_Path","Diamond","FALSE"
"3273",6537,27,2,"UnConscious",73,654,1,270,"Different_Path","Diamond","TRUE"
"3274",6538,27,2,"UnConscious",74,645,1,315,"Same_Path","Rectangle","FALSE"
"3275",6539,27,2,"UnConscious",75,636,1,225,"Different_Path","Diamond","FALSE"
"3276",6540,27,2,"UnConscious",76,887,1,45,"Same_Path","Rectangle","FALSE"
"3277",6541,27,2,"UnConscious",77,778,1,225,"Different_Path","Rectangle","FALSE"
"3278",6542,27,2,"UnConscious",78,591,1,315,"Different_Path","Diamond","FALSE"
"3279",6543,27,2,"UnConscious",79,1231,1,180,"Different_Path","Diamond","TRUE"
"3280",6544,27,2,"UnConscious",80,708,1,45,"Different_Path","Diamond","FALSE"
"3281",6545,27,2,"UnConscious",81,649,1,135,"Same_Path","Diamond","FALSE"
"3282",6546,27,2,"UnConscious",82,556,1,270,"Same_Path","Diamond","TRUE"
"3283",6547,27,2,"UnConscious",83,919,1,315,"Different_Path","Rectangle","FALSE"
"3284",6548,27,2,"UnConscious",84,872,1,270,"Different_Path","Diamond","TRUE"
"3285",6549,27,2,"UnConscious",85,695,1,45,"Different_Path","Rectangle","FALSE"
"3286",6550,27,2,"UnConscious",86,698,1,90,"Different_Path","Diamond","TRUE"
"3287",6551,27,2,"UnConscious",87,1107,1,180,"Same_Path","Diamond","TRUE"
"3288",6552,27,2,"UnConscious",88,603,1,135,"Same_Path","Diamond","FALSE"
"3289",6553,27,2,"UnConscious",89,832,1,225,"Same_Path","Rectangle","FALSE"
"3290",6554,27,2,"UnConscious",90,547,1,0,"Same_Path","Diamond","TRUE"
"3291",6555,27,2,"UnConscious",91,556,1,270,"Same_Path","Diamond","TRUE"
"3292",6556,27,2,"UnConscious",92,685,1,315,"Same_Path","Rectangle","FALSE"
"3293",6557,27,2,"UnConscious",93,720,1,225,"Different_Path","Diamond","FALSE"
"3294",6558,27,2,"UnConscious",94,847,1,45,"Same_Path","Rectangle","FALSE"
"3296",6560,27,2,"UnConscious",96,579,1,270,"Same_Path","Diamond","TRUE"
"3297",6561,27,2,"UnConscious",97,578,1,135,"Same_Path","Rectangle","FALSE"
"3298",6562,27,2,"UnConscious",98,523,1,180,"Different_Path","Diamond","TRUE"
"3300",6564,27,2,"UnConscious",100,683,1,315,"Same_Path","Diamond","FALSE"
"3301",6565,27,2,"UnConscious",101,783,1,180,"Same_Path","Rectangle","TRUE"
"3302",6566,27,2,"UnConscious",102,666,1,270,"Same_Path","Rectangle","TRUE"
"3303",6567,27,2,"UnConscious",103,693,1,270,"Different_Path","Diamond","TRUE"
"3304",6568,27,2,"UnConscious",104,750,1,315,"Different_Path","Diamond","FALSE"
"3305",6569,27,2,"UnConscious",105,1319,1,180,"Different_Path","Rectangle","TRUE"
"3306",6570,27,2,"UnConscious",106,570,1,315,"Same_Path","Diamond","FALSE"
"3307",6571,27,2,"UnConscious",107,830,1,270,"Same_Path","Rectangle","TRUE"
"3308",6572,27,2,"UnConscious",108,760,1,0,"Different_Path","Diamond","TRUE"
"3309",6573,27,2,"UnConscious",109,1419,1,270,"Different_Path","Rectangle","TRUE"
"3310",6574,27,2,"UnConscious",110,651,1,270,"Same_Path","Diamond","TRUE"
"3311",6575,27,2,"UnConscious",111,580,1,225,"Same_Path","Rectangle","FALSE"
"3312",6576,27,2,"UnConscious",112,597,1,135,"Same_Path","Rectangle","FALSE"
"3313",6577,27,2,"UnConscious",113,738,1,90,"Same_Path","Rectangle","TRUE"
"3314",6578,27,2,"UnConscious",114,541,1,0,"Same_Path","Rectangle","TRUE"
"3315",6579,27,2,"UnConscious",115,531,1,45,"Same_Path","Diamond","FALSE"
"3316",6580,27,2,"UnConscious",116,493,1,0,"Same_Path","Diamond","TRUE"
"3317",6581,27,2,"UnConscious",117,522,1,315,"Different_Path","Diamond","FALSE"
"3318",6582,27,2,"UnConscious",118,571,1,180,"Different_Path","Rectangle","TRUE"
"3319",6583,27,2,"UnConscious",119,594,1,225,"Same_Path","Rectangle","FALSE"
"3320",6584,27,2,"UnConscious",120,689,1,90,"Same_Path","Rectangle","TRUE"
"3321",6585,27,2,"UnConscious",121,592,1,135,"Different_Path","Diamond","FALSE"
"3322",6586,27,2,"UnConscious",122,556,1,135,"Different_Path","Rectangle","FALSE"
"3323",6587,27,2,"UnConscious",123,639,1,270,"Same_Path","Rectangle","TRUE"
"3324",6588,27,2,"UnConscious",124,528,1,90,"Different_Path","Rectangle","TRUE"
"3325",6589,27,2,"UnConscious",125,633,1,315,"Same_Path","Rectangle","FALSE"
"3326",6590,27,2,"UnConscious",126,668,1,270,"Different_Path","Rectangle","TRUE"
"3327",6591,27,2,"UnConscious",127,569,1,90,"Different_Path","Rectangle","TRUE"
"3328",6592,27,2,"UnConscious",128,692,1,0,"Same_Path","Diamond","TRUE"
"3330",6722,28,2,"UnConscious",2,512,1,270,"Different_Path","Rectangle","TRUE"
"3331",6723,28,2,"UnConscious",3,554,1,270,"Different_Path","Rectangle","TRUE"
"3332",6724,28,2,"UnConscious",4,475,1,135,"Same_Path","Rectangle","FALSE"
"3334",6726,28,2,"UnConscious",6,599,1,0,"Different_Path","Rectangle","TRUE"
"3335",6727,28,2,"UnConscious",7,516,1,135,"Different_Path","Rectangle","FALSE"
"3336",6728,28,2,"UnConscious",8,567,1,135,"Same_Path","Diamond","FALSE"
"3337",6729,28,2,"UnConscious",9,680,1,315,"Different_Path","Rectangle","FALSE"
"3338",6730,28,2,"UnConscious",10,501,1,90,"Same_Path","Diamond","TRUE"
"3339",6731,28,2,"UnConscious",11,578,1,90,"Same_Path","Rectangle","TRUE"
"3340",6732,28,2,"UnConscious",12,555,1,315,"Same_Path","Rectangle","FALSE"
"3341",6733,28,2,"UnConscious",13,510,1,225,"Different_Path","Rectangle","FALSE"
"3342",6734,28,2,"UnConscious",14,591,1,180,"Different_Path","Diamond","TRUE"
"3343",6735,28,2,"UnConscious",15,558,1,45,"Same_Path","Rectangle","FALSE"
"3344",6736,28,2,"UnConscious",16,587,1,225,"Different_Path","Rectangle","FALSE"
"3345",6737,28,2,"UnConscious",17,520,1,0,"Different_Path","Rectangle","TRUE"
"3346",6738,28,2,"UnConscious",18,457,1,315,"Different_Path","Rectangle","FALSE"
"3347",6739,28,2,"UnConscious",19,518,1,180,"Different_Path","Rectangle","TRUE"
"3348",6740,28,2,"UnConscious",20,529,1,270,"Same_Path","Diamond","TRUE"
"3349",6741,28,2,"UnConscious",21,426,1,180,"Same_Path","Rectangle","TRUE"
"3350",6742,28,2,"UnConscious",22,633,1,90,"Same_Path","Diamond","TRUE"
"3351",6743,28,2,"UnConscious",23,466,1,45,"Same_Path","Diamond","FALSE"
"3352",6744,28,2,"UnConscious",24,593,1,135,"Same_Path","Diamond","FALSE"
"3353",6745,28,2,"UnConscious",25,564,1,270,"Same_Path","Rectangle","TRUE"
"3354",6746,28,2,"UnConscious",26,535,1,0,"Same_Path","Diamond","TRUE"
"3355",6747,28,2,"UnConscious",27,620,1,180,"Different_Path","Rectangle","TRUE"
"3356",6748,28,2,"UnConscious",28,805,1,135,"Different_Path","Diamond","FALSE"
"3357",6749,28,2,"UnConscious",29,516,1,135,"Different_Path","Rectangle","FALSE"
"3358",6750,28,2,"UnConscious",30,644,1,180,"Different_Path","Diamond","TRUE"
"3359",6751,28,2,"UnConscious",31,616,1,45,"Same_Path","Rectangle","FALSE"
"3360",6752,28,2,"UnConscious",32,599,1,45,"Different_Path","Diamond","FALSE"
"3361",6753,28,2,"UnConscious",33,679,1,315,"Same_Path","Rectangle","FALSE"
"3362",6754,28,2,"UnConscious",34,642,1,135,"Same_Path","Rectangle","FALSE"
"3363",6755,28,2,"UnConscious",35,873,1,90,"Same_Path","Diamond","TRUE"
"3364",6756,28,2,"UnConscious",36,568,1,90,"Different_Path","Rectangle","TRUE"
"3365",6757,28,2,"UnConscious",37,621,1,0,"Different_Path","Diamond","TRUE"
"3366",6758,28,2,"UnConscious",38,566,1,270,"Same_Path","Rectangle","TRUE"
"3367",6759,28,2,"UnConscious",39,901,1,315,"Same_Path","Diamond","FALSE"
"3368",6760,28,2,"UnConscious",40,642,1,45,"Same_Path","Rectangle","FALSE"
"3369",6761,28,2,"UnConscious",41,395,1,0,"Different_Path","Rectangle","TRUE"
"3370",6762,28,2,"UnConscious",42,442,1,45,"Same_Path","Diamond","FALSE"
"3371",6763,28,2,"UnConscious",43,519,1,90,"Different_Path","Rectangle","TRUE"
"3372",6764,28,2,"UnConscious",44,486,1,135,"Different_Path","Rectangle","FALSE"
"3373",6765,28,2,"UnConscious",45,715,1,225,"Different_Path","Diamond","FALSE"
"3374",6766,28,2,"UnConscious",46,453,1,0,"Different_Path","Rectangle","TRUE"
"3375",6767,28,2,"UnConscious",47,547,1,225,"Different_Path","Diamond","FALSE"
"3376",6768,28,2,"UnConscious",48,577,1,180,"Different_Path","Rectangle","TRUE"
"3377",6769,28,2,"UnConscious",49,734,1,315,"Same_Path","Rectangle","FALSE"
"3378",6770,28,2,"UnConscious",50,535,1,270,"Same_Path","Diamond","TRUE"
"3379",6771,28,2,"UnConscious",51,424,1,270,"Same_Path","Diamond","TRUE"
"3380",6772,28,2,"UnConscious",52,528,1,270,"Different_Path","Diamond","TRUE"
"3381",6773,28,2,"UnConscious",53,498,1,0,"Different_Path","Diamond","TRUE"
"3382",6774,28,2,"UnConscious",54,467,1,0,"Same_Path","Diamond","TRUE"
"3383",6775,28,2,"UnConscious",55,502,1,225,"Different_Path","Diamond","FALSE"
"3384",6776,28,2,"UnConscious",56,465,1,45,"Different_Path","Rectangle","FALSE"
"3385",6777,28,2,"UnConscious",57,598,1,315,"Different_Path","Diamond","FALSE"
"3386",6778,28,2,"UnConscious",58,359,1,135,"Same_Path","Rectangle","FALSE"
"3387",6779,28,2,"UnConscious",59,646,1,225,"Different_Path","Diamond","FALSE"
"3388",6780,28,2,"UnConscious",60,569,1,180,"Same_Path","Diamond","TRUE"
"3389",6781,28,2,"UnConscious",61,496,1,0,"Same_Path","Rectangle","TRUE"
"3390",6782,28,2,"UnConscious",62,511,1,225,"Same_Path","Rectangle","FALSE"
"3391",6783,28,2,"UnConscious",63,642,1,90,"Same_Path","Rectangle","TRUE"
"3392",6784,28,2,"UnConscious",64,413,1,225,"Same_Path","Rectangle","FALSE"
"3393",6785,28,2,"UnConscious",65,542,1,0,"Different_Path","Diamond","TRUE"
"3394",6786,28,2,"UnConscious",66,571,1,225,"Different_Path","Rectangle","FALSE"
"3396",6788,28,2,"UnConscious",68,689,1,45,"Same_Path","Diamond","FALSE"
"3397",6789,28,2,"UnConscious",69,652,1,315,"Same_Path","Rectangle","FALSE"
"3398",6790,28,2,"UnConscious",70,743,1,225,"Different_Path","Diamond","FALSE"
"3399",6791,28,2,"UnConscious",71,656,1,180,"Different_Path","Diamond","TRUE"
"3400",6792,28,2,"UnConscious",72,585,1,90,"Different_Path","Rectangle","TRUE"
"3402",6794,28,2,"UnConscious",74,717,1,180,"Same_Path","Rectangle","TRUE"
"3403",6795,28,2,"UnConscious",75,527,1,0,"Same_Path","Rectangle","TRUE"
"3404",6796,28,2,"UnConscious",76,549,1,180,"Different_Path","Diamond","TRUE"
"3405",6797,28,2,"UnConscious",77,556,1,225,"Same_Path","Rectangle","FALSE"
"3406",6798,28,2,"UnConscious",78,572,1,270,"Same_Path","Diamond","TRUE"
"3407",6799,28,2,"UnConscious",79,509,1,0,"Different_Path","Rectangle","TRUE"
"3408",6800,28,2,"UnConscious",80,526,1,45,"Different_Path","Rectangle","FALSE"
"3409",6801,28,2,"UnConscious",81,533,1,315,"Different_Path","Diamond","FALSE"
"3410",6802,28,2,"UnConscious",82,522,1,45,"Different_Path","Rectangle","FALSE"
"3411",6803,28,2,"UnConscious",83,463,1,180,"Same_Path","Rectangle","TRUE"
"3412",6804,28,2,"UnConscious",84,582,1,90,"Different_Path","Diamond","TRUE"
"3413",6805,28,2,"UnConscious",85,399,1,270,"Same_Path","Rectangle","TRUE"
"3414",6806,28,2,"UnConscious",86,584,1,90,"Same_Path","Diamond","TRUE"
"3416",6808,28,2,"UnConscious",88,624,1,90,"Different_Path","Rectangle","TRUE"
"3417",6809,28,2,"UnConscious",89,563,1,45,"Different_Path","Rectangle","FALSE"
"3418",6810,28,2,"UnConscious",90,926,1,225,"Same_Path","Diamond","FALSE"
"3419",6811,28,2,"UnConscious",91,647,1,270,"Different_Path","Rectangle","TRUE"
"3420",6812,28,2,"UnConscious",92,972,1,135,"Same_Path","Rectangle","FALSE"
"3421",6813,28,2,"UnConscious",93,425,1,0,"Same_Path","Diamond","TRUE"
"3422",6814,28,2,"UnConscious",94,550,1,180,"Same_Path","Rectangle","TRUE"
"3423",6815,28,2,"UnConscious",95,757,1,315,"Same_Path","Diamond","FALSE"
"3424",6816,28,2,"UnConscious",96,562,1,90,"Different_Path","Rectangle","TRUE"
"3425",6817,28,2,"UnConscious",97,575,1,45,"Same_Path","Diamond","FALSE"
"3426",6818,28,2,"UnConscious",98,574,1,315,"Different_Path","Rectangle","FALSE"
"3427",6819,28,2,"UnConscious",99,671,1,180,"Different_Path","Diamond","TRUE"
"3428",6820,28,2,"UnConscious",100,667,1,0,"Different_Path","Diamond","TRUE"
"3429",6821,28,2,"UnConscious",101,560,1,45,"Same_Path","Rectangle","FALSE"
"3430",6822,28,2,"UnConscious",102,433,1,270,"Same_Path","Diamond","TRUE"
"3431",6823,28,2,"UnConscious",103,490,1,45,"Different_Path","Diamond","FALSE"
"3432",6824,28,2,"UnConscious",104,633,1,270,"Same_Path","Rectangle","TRUE"
"3433",6825,28,2,"UnConscious",105,502,1,225,"Different_Path","Rectangle","FALSE"
"3434",6826,28,2,"UnConscious",106,371,1,180,"Same_Path","Rectangle","TRUE"
"3435",6827,28,2,"UnConscious",107,474,1,270,"Different_Path","Diamond","TRUE"
"3436",6828,28,2,"UnConscious",108,557,1,315,"Same_Path","Diamond","FALSE"
"3437",6829,28,2,"UnConscious",109,494,1,135,"Different_Path","Rectangle","FALSE"
"3438",6830,28,2,"UnConscious",110,573,1,315,"Different_Path","Rectangle","FALSE"
"3439",6831,28,2,"UnConscious",111,562,1,270,"Same_Path","Diamond","TRUE"
"3440",6832,28,2,"UnConscious",112,745,1,45,"Different_Path","Diamond","FALSE"
"3441",6833,28,2,"UnConscious",113,478,1,315,"Same_Path","Diamond","FALSE"
"3442",6834,28,2,"UnConscious",114,591,1,135,"Different_Path","Diamond","FALSE"
"3443",6835,28,2,"UnConscious",115,482,1,90,"Different_Path","Diamond","TRUE"
"3444",6836,28,2,"UnConscious",116,545,1,0,"Different_Path","Rectangle","TRUE"
"3445",6837,28,2,"UnConscious",117,566,1,180,"Different_Path","Diamond","TRUE"
"3446",6838,28,2,"UnConscious",118,431,1,270,"Same_Path","Rectangle","TRUE"
"3447",6839,28,2,"UnConscious",119,656,1,0,"Different_Path","Diamond","TRUE"
"3448",6840,28,2,"UnConscious",120,655,1,135,"Different_Path","Diamond","FALSE"
"3449",6841,28,2,"UnConscious",121,614,1,225,"Same_Path","Diamond","FALSE"
"3450",6842,28,2,"UnConscious",122,637,1,90,"Same_Path","Rectangle","TRUE"
"3451",6843,28,2,"UnConscious",123,618,1,225,"Same_Path","Diamond","FALSE"
"3452",6844,28,2,"UnConscious",124,641,1,225,"Same_Path","Rectangle","FALSE"
